[1] data=5.738382, mean=5.738382, var=0.000000
[6156] data=4.833443, mean=3.002166, var=5.025725
[6157] data=-0.185104, mean=3.001648, var=5.029665
[6158] data=4.307042, mean=3.001860, var=5.027853
[6159] data=4.955956, mean=3.002178, var=5.025752
[6160] data=3.115361, mean=3.002196, var=5.024828
[6161] data=5.158442, mean=3.002546, var=5.022666
[6162] data=4.564511, mean=3.002799, var=5.020725
[6163] data=5.748126, mean=3.003245, var=5.018459
[6164] data=1.190288, mean=3.002951, var=5.019943
[6165] data=4.966849, mean=3.003269, var=5.017842
[6166] data=1.183662, mean=3.002974, var=5.019337
[6167] data=4.487981, mean=3.003215, var=5.017435
[6168] data=5.228007, mean=3.003576, var=5.015258
[6169] data=4.212029, mean=3.003772, var=5.013505
[6170] data=6.255534, mean=3.004299, var=5.011241
[6171] data=0.551610, mean=3.003901, var=5.013790
[6172] data=4.044637, mean=3.004070, var=5.012141
[6173] data=5.602469, mean=3.004491, var=5.009894
[6174] data=1.628895, mean=3.004268, var=5.010727
[6175] data=0.770368, mean=3.003906, var=5.012897
[6176] data=1.107951, mean=3.003599, var=5.014511
[6177] data=0.700772, mean=3.003226, var=5.016796
[6178] data=2.445927, mean=3.003136, var=5.016576
[6179] data=-3.831126, mean=3.002030, var=5.029962
[6180] data=2.135214, mean=3.001890, var=5.030111
[6181] data=3.541043, mean=3.001977, var=5.028821
[6182] data=1.895367, mean=3.001798, var=5.029280
[6183] data=1.829967, mean=3.001609, var=5.029826
[6184] data=3.868504, mean=3.001749, var=5.028293
[6185] data=4.629376, mean=3.002012, var=5.026328
[6186] data=0.282445, mean=3.001572, var=5.029350
[6187] data=3.469267, mean=3.001648, var=5.028119
[6188] data=4.074844, mean=3.001821, var=5.026451
[6189] data=3.758822, mean=3.001944, var=5.024998
[6190] data=4.916069, mean=3.002253, var=5.022922
[6191] data=-0.040076, mean=3.001761, var=5.026555
[6192] data=4.004455, mean=3.001923, var=5.024933
[6193] data=0.601886, mean=3.001536, var=5.027378
[6194] data=3.783660, mean=3.001662, var=5.025907
[6195] data=4.172062, mean=3.001851, var=5.024183
[6196] data=0.550392, mean=3.001455, var=5.026716
[6197] data=3.722959, mean=3.001572, var=5.025290
[6198] data=-0.573220, mean=3.000995, var=5.030002
[6199] data=4.028269, mean=3.001161, var=5.028366
[6200] data=5.147361, mean=3.001507, var=5.026221
[6201] data=2.761026, mean=3.001468, var=5.025653
[6202] data=2.513610, mean=3.001389, var=5.025353
[6203] data=-0.129323, mean=3.000885, var=5.029151
[6204] data=2.473721, mean=3.000800, var=5.028895
[6205] data=4.728629, mean=3.001078, var=5.026895
[6206] data=5.576911, mean=3.001493, var=5.024663
[6207] data=1.377252, mean=3.001232, var=5.025849
[6208] data=0.227273, mean=3.000785, var=5.028959
[6209] data=4.795573, mean=3.001074, var=5.026934
[6210] data=1.914892, mean=3.000899, var=5.027364
[6211] data=0.086440, mean=3.000430, var=5.030737
[6212] data=2.274540, mean=3.000313, var=5.030713
[6213] data=5.267563, mean=3.000678, var=5.028541
[6214] data=3.226164, mean=3.000714, var=5.027522
[6215] data=0.357081, mean=3.000289, var=5.030390
[6216] data=1.605552, mean=3.000064, var=5.031239
[6217] data=3.769065, mean=3.000188, var=5.029783
[6218] data=-0.684674, mean=2.999595, var=5.034712
[6219] data=2.155202, mean=2.999460, var=5.034831
[6220] data=2.273913, mean=2.999343, var=5.034806
[6221] data=4.826112, mean=2.999637, var=5.032772
[6222] data=5.746619, mean=3.000078, var=5.030528
[6223] data=4.454076, mean=3.000312, var=5.028657
[6224] data=5.474895, mean=3.000709, var=5.026448
[6225] data=2.057970, mean=3.000558, var=5.026692
[6226] data=2.329320, mean=3.000450, var=5.026604
[6227] data=1.104866, mean=3.000146, var=5.028199
[6228] data=2.713067, mean=3.000100, var=5.027682
[6229] data=4.632302, mean=3.000362, var=5.025730
[6230] data=6.701587, mean=3.000956, var=5.023558
[6231] data=4.442963, mean=3.001187, var=5.021697
[6232] data=3.505920, mean=3.001268, var=5.020446
[6233] data=1.217484, mean=3.000982, var=5.021868
[6234] data=1.093792, mean=3.000676, var=5.023481
[6235] data=8.223514, mean=3.001514, var=5.022024
[6236] data=3.542276, mean=3.001600, var=5.020745
[6237] data=1.345086, mean=3.001335, var=5.021974
[6238] data=1.394148, mean=3.001077, var=5.023129
[6239] data=-0.219867, mean=3.000561, var=5.027084
[6240] data=0.686948, mean=3.000190, var=5.029360
[6241] data=2.258207, mean=3.000071, var=5.029355
[6242] data=2.564596, mean=3.000001, var=5.028998
[6243] data=2.035875, mean=2.999847, var=5.029268
[6244] data=0.685887, mean=2.999476, var=5.031542
[6245] data=0.476141, mean=2.999072, var=5.034179
[6246] data=0.934389, mean=2.998742, var=5.036038
[6247] data=-0.399963, mean=2.998198, var=5.040342
[6248] data=1.752453, mean=2.997998, var=5.040979
[6249] data=2.324257, mean=2.997891, var=5.040891
[6250] data=4.268025, mean=2.998094, var=5.039124
[6251] data=4.765645, mean=2.998377, var=5.037123
[6252] data=6.167104, mean=2.998883, var=5.034884
[6253] data=1.711400, mean=2.998677, var=5.035579
[6254] data=2.449522, mean=2.998590, var=5.035348
[6255] data=8.003694, mean=2.999390, var=5.033749
[6256] data=3.303317, mean=2.999438, var=5.032668
[6257] data=2.489379, mean=2.999357, var=5.032394
[6258] data=-4.537416, mean=2.998153, var=5.047886
[6259] data=1.957103, mean=2.997986, var=5.048250
[6260] data=3.246713, mean=2.998026, var=5.047215
[6261] data=3.548283, mean=2.998114, var=5.045931
[6262] data=2.326724, mean=2.998007, var=5.045840
[6263] data=1.836228, mean=2.997821, var=5.046361
[6264] data=2.433136, mean=2.997731, var=5.046147
[6265] data=3.791885, mean=2.997858, var=5.044682
[6266] data=5.541549, mean=2.998264, var=5.042476
[6267] data=0.680755, mean=2.997894, var=5.044745
[6268] data=1.140537, mean=2.997598, var=5.046267
[6269] data=1.646606, mean=2.997382, var=5.047044
[6270] data=4.963435, mean=2.997696, var=5.044976
[6271] data=-3.661815, mean=2.996634, var=5.057607
[6272] data=3.295387, mean=2.996681, var=5.056529
[6273] data=6.074221, mean=2.997172, var=5.054293
[6274] data=1.835317, mean=2.996987, var=5.054812
[6275] data=7.446774, mean=2.997696, var=5.052912
[6276] data=4.088256, mean=2.997870, var=5.051255
[6277] data=4.908575, mean=2.998174, var=5.049207
[6278] data=7.301023, mean=2.998859, var=5.047242
[6279] data=8.315772, mean=2.999706, var=5.045862
[6280] data=1.819141, mean=2.999518, var=5.046408
[6281] data=3.080125, mean=2.999531, var=5.045529
[6282] data=1.609205, mean=2.999310, var=5.046360
[6283] data=1.858169, mean=2.999128, var=5.046854
[6284] data=4.973998, mean=2.999442, var=5.044786
[6285] data=2.626585, mean=2.999383, var=5.044362
[6286] data=1.871823, mean=2.999204, var=5.044837
[6287] data=1.653233, mean=2.998990, var=5.045606
[6288] data=-0.187069, mean=2.998483, var=5.049456
[6289] data=2.384164, mean=2.998385, var=5.049299
[6290] data=1.775865, mean=2.998191, var=5.049899
[6291] data=0.498817, mean=2.997794, var=5.052470
[6292] data=0.954867, mean=2.997469, var=5.054276
[6293] data=3.419374, mean=2.997536, var=5.053100
[6294] data=6.891264, mean=2.998155, var=5.050997
[6295] data=5.294037, mean=2.998519, var=5.048846
[6296] data=5.367690, mean=2.998896, var=5.046679
[6297] data=3.110604, mean=2.998913, var=5.045773
[6298] data=3.713972, mean=2.999027, var=5.044372
[6299] data=2.442663, mean=2.998939, var=5.044150
[6300] data=2.139536, mean=2.998802, var=5.044285
[6301] data=6.991778, mean=2.999436, var=5.042214
[6302] data=3.350186, mean=2.999491, var=5.041100
[6303] data=1.597347, mean=2.999269, var=5.041946
[6304] data=3.242120, mean=2.999308, var=5.040925
[6305] data=6.010903, mean=2.999785, var=5.038699
[6306] data=3.772300, mean=2.999908, var=5.037260
[6307] data=3.760218, mean=3.000028, var=5.035830
[6308] data=-0.208873, mean=2.999520, var=5.039714
[6309] data=3.150647, mean=2.999543, var=5.038776
[6310] data=3.145566, mean=2.999567, var=5.037842
[6311] data=2.086661, mean=2.999422, var=5.038043
[6312] data=3.417767, mean=2.999488, var=5.036875
[6313] data=6.026279, mean=2.999968, var=5.034653
[6314] data=0.553041, mean=2.999580, var=5.037128
[6315] data=4.576916, mean=2.999830, var=5.035226
[6316] data=4.787618, mean=3.000113, var=5.033237
[6317] data=2.149231, mean=2.999978, var=5.033363
[6318] data=3.870015, mean=3.000116, var=5.031860
[6319] data=3.862912, mean=3.000253, var=5.030362
[6320] data=3.119198, mean=3.000271, var=5.029456
[6321] data=0.289087, mean=2.999842, var=5.032395
[6322] data=1.629503, mean=2.999626, var=5.033196
[6323] data=4.272487, mean=2.999827, var=5.031449
[6324] data=2.293780, mean=2.999715, var=5.031402
[6325] data=5.106796, mean=3.000049, var=5.029310
[6326] data=5.277762, mean=3.000409, var=5.027175
[6327] data=1.915061, mean=3.000237, var=5.027596
[6328] data=1.521578, mean=3.000003, var=5.028549
[6329] data=4.181412, mean=3.000190, var=5.026855
[6330] data=0.107464, mean=2.999733, var=5.030123
[6331] data=4.230470, mean=2.999927, var=5.028402
[6332] data=2.233650, mean=2.999806, var=5.028427
[6333] data=1.248321, mean=2.999530, var=5.029776
[6334] data=1.914976, mean=2.999359, var=5.030194
[6335] data=4.452391, mean=2.999588, var=5.028358
[6336] data=3.362402, mean=2.999645, var=5.027241
[6337] data=1.111409, mean=2.999347, var=5.028798
[6338] data=2.762045, mean=2.999310, var=5.028238
[6339] data=4.260068, mean=2.999509, var=5.026502
[6340] data=4.268801, mean=2.999709, var=5.024763
[6341] data=3.972639, mean=2.999862, var=5.023200
[6342] data=6.781332, mean=3.000459, var=5.021085
[6343] data=3.925749, mean=3.000604, var=5.019553
[6344] data=4.117523, mean=3.000781, var=5.017903
[6345] data=3.644305, mean=3.000882, var=5.016568
[6346] data=-0.464801, mean=3.000336, var=5.020947
[6347] data=-2.043305, mean=2.999541, var=5.028929
[6348] data=4.753597, mean=2.999818, var=5.026964
[6349] data=1.358210, mean=2.999559, var=5.028148
[6350] data=0.527413, mean=2.999170, var=5.030653
[6351] data=2.754245, mean=2.999131, var=5.030101
[6352] data=3.515824, mean=2.999212, var=5.028864
[6353] data=7.257379, mean=2.999883, var=5.026906
[6354] data=0.816240, mean=2.999539, var=5.028927
[6355] data=-1.194547, mean=2.998879, var=5.034860
[6356] data=3.495533, mean=2.998957, var=5.033638
[6357] data=-2.794879, mean=2.998046, var=5.043590
[6358] data=6.462875, mean=2.998591, var=5.041418
[6359] data=3.566424, mean=2.998680, var=5.040141
[6360] data=2.905759, mean=2.998665, var=5.039437
[6361] data=2.266374, mean=2.998550, var=5.039419
[6362] data=4.711723, mean=2.998820, var=5.037474
[6363] data=2.222394, mean=2.998698, var=5.037509
[6364] data=1.627397, mean=2.998482, var=5.038304
[6365] data=3.639127, mean=2.998583, var=5.036974
[6366] data=3.608027, mean=2.998678, var=5.035667
[6367] data=0.578463, mean=2.998298, var=5.038075
[6368] data=4.211230, mean=2.998489, var=5.036373
[6369] data=4.075793, mean=2.998658, var=5.034750
[6370] data=0.870802, mean=2.998324, var=5.036673
[6371] data=4.877073, mean=2.998619, var=5.034668
[6372] data=-0.852822, mean=2.998014, var=5.039829
[6373] data=3.170854, mean=2.998042, var=5.038881
[6374] data=3.230877, mean=2.998078, var=5.037880
[6375] data=0.140912, mean=2.997630, var=5.041056
[6376] data=3.269472, mean=2.997672, var=5.040021
[6377] data=3.174499, mean=2.997700, var=5.039070
[6378] data=4.578433, mean=2.997948, var=5.037186
[6379] data=0.889875, mean=2.997618, var=5.039074
[6380] data=6.164682, mean=2.998114, var=5.036880
[6381] data=0.054865, mean=2.997653, var=5.040213
[6382] data=-2.765404, mean=2.996750, var=5.050038
[6383] data=2.659245, mean=2.996697, var=5.049581
[6384] data=2.409546, mean=2.996605, var=5.049395
[6385] data=2.211760, mean=2.996482, var=5.049438
[6386] data=5.184909, mean=2.996825, var=5.047343
[6387] data=6.316747, mean=2.997344, var=5.045164
[6388] data=-0.471146, mean=2.996801, var=5.049511
[6389] data=4.874427, mean=2.997095, var=5.047511
[6390] data=2.861469, mean=2.997074, var=5.046851
[6391] data=4.165878, mean=2.997257, var=5.045179
[6392] data=7.795015, mean=2.998008, var=5.043492
[6393] data=5.339640, mean=2.998374, var=5.041365
[6394] data=5.948738, mean=2.998835, var=5.039171
[6395] data=5.166002, mean=2.999174, var=5.037086
[6396] data=2.018440, mean=2.999021, var=5.037368
[6397] data=3.761178, mean=2.999140, var=5.035957
[6398] data=5.980806, mean=2.999606, var=5.033764
[6399] data=1.800522, mean=2.999419, var=5.034326
[6400] data=2.384585, mean=2.999323, var=5.034175
[6401] data=4.724767, mean=2.999592, var=5.032237
[6402] data=-1.139003, mean=2.998946, var=5.038002
[6403] data=5.880836, mean=2.999396, var=5.035813
[6404] data=2.704698, mean=2.999350, var=5.035317
[6405] data=0.556391, mean=2.998968, var=5.037749
[6406] data=1.694356, mean=2.998765, var=5.038449
[6407] data=5.600804, mean=2.999171, var=5.036285
[6408] data=1.657140, mean=2.998961, var=5.037035
[6409] data=5.303896, mean=2.999321, var=5.034922
[6410] data=-1.354591, mean=2.998642, var=5.041166
[6411] data=6.486924, mean=2.999186, var=5.039015
[6412] data=2.218984, mean=2.999064, var=5.039054
[6413] data=0.762983, mean=2.998716, var=5.041138
[6414] data=3.599091, mean=2.998809, var=5.039847
[6415] data=7.081255, mean=2.999446, var=5.037843
[6416] data=3.031086, mean=2.999450, var=5.037028
[6417] data=1.248099, mean=2.999178, var=5.038358
[6418] data=0.819457, mean=2.998838, var=5.040350
[6419] data=3.296688, mean=2.998884, var=5.039300
[6420] data=1.784273, mean=2.998695, var=5.039879
[6421] data=4.342109, mean=2.998904, var=5.038121
[6422] data=-0.028090, mean=2.998433, var=5.041589
[6423] data=6.129827, mean=2.998921, var=5.039407
[6424] data=1.199047, mean=2.998640, var=5.040807
[6425] data=2.303803, mean=2.998532, var=5.040746
[6426] data=3.661371, mean=2.998635, var=5.039411
[6427] data=-2.053444, mean=2.997849, var=5.047310
[6428] data=6.847918, mean=2.998448, var=5.045240
[6429] data=5.438966, mean=2.998828, var=5.043106
[6430] data=3.049834, mean=2.998836, var=5.042274
[6431] data=1.790628, mean=2.998648, var=5.042844
[6432] data=2.513368, mean=2.998572, var=5.042549
[6433] data=2.186918, mean=2.998446, var=5.042623
[6434] data=4.367048, mean=2.998659, var=5.040856
[6435] data=0.964401, mean=2.998343, var=5.042610
[6436] data=3.229925, mean=2.998379, var=5.041619
[6437] data=7.910636, mean=2.999142, var=5.040009
[6438] data=3.309359, mean=2.999190, var=5.038952
[6439] data=0.300094, mean=2.998771, var=5.041814
[6440] data=2.907419, mean=2.998757, var=5.041118
[6441] data=5.901726, mean=2.999207, var=5.038941
[6442] data=-1.938140, mean=2.998441, var=5.046537
[6443] data=2.279819, mean=2.998330, var=5.046503
[6444] data=3.627227, mean=2.998427, var=5.045196
[6445] data=0.450452, mean=2.998032, var=5.047790
[6446] data=0.358687, mean=2.997622, var=5.050542
[6447] data=3.637233, mean=2.997722, var=5.049227
[6448] data=1.192719, mean=2.997442, var=5.050627
[6449] data=5.681741, mean=2.997858, var=5.048467
[6450] data=5.538845, mean=2.998252, var=5.046323
[6451] data=5.442625, mean=2.998631, var=5.044195
[6452] data=2.552739, mean=2.998562, var=5.043859
[6453] data=0.766184, mean=2.998216, var=5.045923
[6454] data=1.864692, mean=2.998040, var=5.046393
[6455] data=2.355641, mean=2.997941, var=5.046272
[6456] data=3.718839, mean=2.998052, var=5.044901
[6457] data=0.927841, mean=2.997732, var=5.046706
[6458] data=4.181634, mean=2.997915, var=5.045042
[6459] data=-0.070672, mean=2.997440, var=5.048566
[6460] data=1.024735, mean=2.997134, var=5.050217
[6461] data=-0.445990, mean=2.996602, var=5.054463
[6462] data=4.440837, mean=2.996825, var=5.052665
[6463] data=0.036846, mean=2.996367, var=5.055982
[6464] data=3.924891, mean=2.996511, var=5.054473
[6465] data=2.317578, mean=2.996406, var=5.054391
[6466] data=4.802941, mean=2.996685, var=5.052440
[6467] data=0.989275, mean=2.996375, var=5.054142
[6468] data=7.003066, mean=2.996994, var=5.052131
[6469] data=-1.364687, mean=2.996320, var=5.058330
[6470] data=2.999451, mean=2.996320, var=5.057545
[6471] data=1.071300, mean=2.996023, var=5.059118
[6472] data=4.367607, mean=2.996235, var=5.057357
[6473] data=6.058741, mean=2.996708, var=5.055190
[6474] data=2.691147, mean=2.996661, var=5.054707
[6475] data=5.976387, mean=2.997121, var=5.052540
[6476] data=2.557933, mean=2.997053, var=5.052196
[6477] data=2.163806, mean=2.996924, var=5.052294
[6478] data=6.789060, mean=2.997510, var=5.050225
[6479] data=-0.013107, mean=2.997045, var=5.053629
[6480] data=4.464342, mean=2.997272, var=5.051825
[6481] data=1.994323, mean=2.997117, var=5.052128
[6482] data=4.309401, mean=2.997319, var=5.050401
[6483] data=2.790984, mean=2.997287, var=5.049819
[6484] data=3.131275, mean=2.997308, var=5.048919
[6485] data=0.564258, mean=2.996933, var=5.051302
[6486] data=6.878767, mean=2.997531, var=5.049259
[6487] data=1.142352, mean=2.997245, var=5.050725
[6488] data=3.673722, mean=2.997350, var=5.049392
[6489] data=2.442255, mean=2.997264, var=5.049174
[6490] data=2.790636, mean=2.997232, var=5.048594
[6491] data=2.507542, mean=2.997157, var=5.048305
[6492] data=1.521714, mean=2.996930, var=5.049224
[6493] data=5.666680, mean=2.997341, var=5.047080
[6494] data=0.113827, mean=2.996897, var=5.050244
[6495] data=1.331224, mean=2.996640, var=5.051430
[6496] data=4.256112, mean=2.996834, var=5.049735
[6497] data=4.281095, mean=2.997032, var=5.048027
[6498] data=6.064308, mean=2.997504, var=5.045869
[6499] data=0.031054, mean=2.997047, var=5.049182
[6500] data=-1.382814, mean=2.996374, var=5.055393
[6501] data=1.808524, mean=2.996191, var=5.055927
[6502] data=3.304683, mean=2.996238, var=5.054880
[6503] data=6.639508, mean=2.996799, var=5.052787
[6504] data=5.038068, mean=2.997112, var=5.050770
[6505] data=3.432664, mean=2.997179, var=5.049622
[6506] data=-0.635890, mean=2.996621, var=5.054220
[6507] data=6.224545, mean=2.997117, var=5.052072
[6508] data=2.771151, mean=2.997082, var=5.051511
[6509] data=4.043585, mean=2.997243, var=5.049940
[6510] data=2.343161, mean=2.997143, var=5.049832
[6511] data=3.090270, mean=2.997157, var=5.048972
[6512] data=6.643987, mean=2.997717, var=5.046883
[6513] data=5.002235, mean=2.998025, var=5.044880
[6514] data=1.023706, mean=2.997722, var=5.046520
[6515] data=-0.346293, mean=2.997208, var=5.050538
[6516] data=6.185453, mean=2.997698, var=5.048390
[6517] data=5.634344, mean=2.998102, var=5.046257
[6518] data=2.337164, mean=2.998001, var=5.046158
[6519] data=7.495860, mean=2.998691, var=5.044351
